name,coverage
E05015433 Whittlesey North West,0.0
E05015434 Whittlesey South,92.61730801176249,195,5
E05015435 Wisbech North,0.0
E05015436 Wisbech Riverside,0.0
E05015437 Wisbech South,0.0
E05015438 Wisbech Walsoken & Waterlees,0.0
E05015439 Badsey & Aldington,0.0
E05015440 Bengeworth,0.0
E05015441 Bowbrook,85.14875063397682,197,3
E05015442 Bredon,77.46134916699013,200
E05015443 Bredon Hill,86.746281311898,197,3
E05015444 Bretforton & Offenham,0.0
"E05015445 Broadway, Sedgeberrow & Childswickham",89.93507565149146,200
E05015446 Dodderhill,76.19239583661908,200
"E05015447 Drakes Broughton, Norton & Whittington",77.42623495610003,200
E05015448 Droitwich East,0.0
E05015449 Droitwich South East,0.0
E05015450 Droitwich South West,0.0
E05015451 Droitwich West,0.0
E05015452 Eckington,83.18009780997195,199,1
E05015453 Evesham North,0.0
E05015454 Evesham South,0.0
E05015455 Fladbury,76.45200174361001,200
E05015456 Hampton,0.0
E05015457 Hartlebury,87.57762654574618,199,1
E05015458 Harvington & Norton,91.62769534271952,200
"E05015459 Honeybourne, Pebworth & The Littletons",85.42216982288218,197,3
E05015460 Inkberrow,91.20326322207005,188,11,1
E05015461 North Claines & Salwarpe,73.54199093422716,200
E05015462 Ombersley,87.17667989681222,195,5
E05015463 Pershore,78.15914333319925,200
E05015464 Pinvin,84.74551550080048,199,1
E05015465 Upton Snodsbury,89.15423541667104,194,6
E05015466 Ebbsfleet,0.0
E05015467 Swanscombe,0.0
E05015468 Marton East,0.0
E05015469 Nunthorpe,0.0
E05015470 Goat Hall,0.0
E05015471 Great Baddow East,0.0
E05015472 Great Baddow West,0.0
E05015473 Moulsham and Central,0.0
E05015474 Pocklington Provincial,85.0435999637255,197,3
E05015475 Wolds Weighton,94.08438086691012,145,46,0,9
E05015476 Carlton,82.32686894193476,200
E05015477 Worksop North East,0.0
E05015478 Downs West,91.11256929413983,195,5
E05015479 Goat Lees,0.0
E05015480 Badgeworth,45.260259632368204,200
E05015481 Churchdown Brookfield with Hucclecote,69.94096523325723,200
E05015482 Churchdown St John's,0.0
E05015483 Cleeve Grange,0.0
E05015484 Cleeve Hill,59.19949088223294,200
E05015485 Innsworth,0.0
E05015486 Isbourne,84.83405008214658,189,9,2
E05015487 Tewkesbury East,0.0
E05015488 Bottisham,82.13026291187914,188,9,3
E05015489 Woodditton,94.6906568531422,185,11,4
E05015490 Banister & Polygon,0.0
E05015491 Bargate,0.0
E05015492 Bassett,0.0
E05015493 Bevois,0.0
E05015494 Bitterne Park,0.0
E05015495 Coxford,0.0
E05015496 Freemantle,0.0
E05015497 Harefield,0.0
E05015498 Millbrook,0.0
E05015499 Peartree,0.0
E05015500 Portswood,0.0
E05015501 Redbridge,0.0
E05015502 Shirley,0.0
E05015503 Sholing,0.0
E05015504 Swaythling,0.0
E05015505 Thornhill,0.0
E05015506 Woolston,0.0
E05015507 Abbey,0.0
E05015508 Allestree,0.0
E05015509 Alvaston North,0.0
E05015510 Alvaston South,0.0
E05015511 Arboretum,0.0
E05015512 Blagreaves,0.0
E05015513 Chaddesden East,0.0
E05015514 Chaddesden North,0.0
E05015515 Chaddesden West,0.0
E05015516 Chellaston & Shelton Lock,0.0
E05015517 Darley,0.0
E05015518 Littleover,0.0
E05015519 Mackworth & New Zealand,0.0
E05015520 Mickleover,0.0
E05015521 Normanton,0.0
E05015522 Oakwood,0.0
E05015523 Sinfin & Osmaston,65.69426543476644,200
E05015524 Spondon,73.23142498460909,200
E05015525 Baylis & Salt Hill,0.0
E05015526 Britwell,0.0
E05015527 Chalvey,0.0
E05015528 Cippenham Green,0.0
E05015529 Cippenham Manor,0.0
E05015530 Cippenham Village,0.0
E05015531 Colnbrook & Poyle,0.0
E05015532 Elliman,0.0
E05015533 Farnham,0.0
E05015534 Haymill,0.0
E05015535 Herschel Park,0.0
E05015536 Langley Foxborough,0.0
E05015537 Langley Marish,0.0
E05015538 Langley Meads,0.0
E05015539 Langley St Mary's,0.0
E05015540 Manor Park & Stoke,0.0
E05015541 Northborough & Lynch Hill Valley,0.0
E05015542 Slough Central,0.0
E05015543 Upton,0.0
E05015544 Upton Lea,0.0
E05015545 Wexham Court,0.0
E05015546 Barnoldswick,81.1609697615928,200
E05015547 Earby & Coates,70.32563830318367,199,1
E05015548 Aldeburgh & Leiston,89.93630603454122,187,10,3
E05015549 Martlesham & Purdis Farm,80.04804516394658,200
E05015550 Melton,0.0
E05015551 Orwell & Villages,87.54550676673398,194,6
E05015552 Saxmundham,0.0
E05015553 Woodbridge,0.0
E05015554 Chedworth & Churn Valley,90.29536304785593,187,11,2
E05015555 Ermin,90.0000433456878,187,12,1
E05015556 Sandywell,92.39199572339193,186,12,2
E05015557 Stratton,0.0
E05015558 Henley-on-Thames,0.0
E05015559 Woodcote & Rotherfield,93.01288173124199,184,11,5
E05015560 Coltishall,76.41541023114326,200
E05015561 Spixworth with St Faiths,57.47235959937936,200
E05015562 Botley & Sunningwell,25.639565365812413,200
E05015563 Kennington & Radley,79.76273020597935,200
"E05015564 Awsworth, Cossall & Trowell",62.232061754900855,200
E05015565 Bramcote,0.0
E05015566 Greasley,68.14087337974821,200
E05015567 Kimberley,0.0
E05015568 Nuthall East & Strelley,0.0
E05015569 Stapleford North,0.0
E05015570 Stapleford South East,0.0
E05015571 Crowthorne,62.29289314880601,200
E05015572 Harmans Water & Crown Wood,0.0
E05015573 Sandhurst,56.96842798994767,200
E05015574 Swinley Forest,83.45903012442356,200
E05015575 Whitegrove,0.0
E05015576 Winkfield & Warfield East,68.83648688472823,199,1
E05015577 Iceni,78.39051559598725,200
E05015578 Manor,89.79878394487481,200
E05015579 Moreton Hall,0.0
E05015580 Rougham,74.4453573122846,198,2
E05015581 Bedhampton,0.0
E05015582 Cowplain,0.0
E05015583 Emsworth,0.0
E05015584 Hart Plain,0.0
E05015585 Havant St Faith's,0.0
E05015586 Hayling East,0.0
E05015587 Hayling West,0.0
E05015588 Leigh Park Central & West Leigh,0.0
E05015589 Leigh Park Hermitage,61.939771066300516,200
E05015590 Purbrook,0.0
E05015591 Stakes,0.0
E05015592 Waterloo,0.0
E05015593 Allington & Bridge,0.0
E05015594 Barming Heath & Teston,0.0
E05015595 Bearsted & Downswood,0.0
E05015596 Boughton Monchelsea & Chart Sutton,80.97326281368333,200
E05015597 Boxley Downs,82.21833679576196,195,5
E05015598 Coxheath & Farleigh,65.85504001885941,200
E05015599 Fant & Oakwood,0.0
E05015600 Grove Green & Vinters Park,0.0
"E05015601 Harrietsham, Lenham & North Downs",89.02761920113998,187,11,2
E05015602 Headcorn & Sutton Valence,84.09651532531645,191,7,2
E05015603 High Street,0.0
E05015604 Leeds & Langley,85.49868237131255,200
E05015605 Loose & Linton,53.65939220339472,200
E05015606 Marden & Yalding,93.10598970164357,191,9
E05015607 Palace Wood,0.0
E05015608 Park Wood & Mangravet,0.0
E05015609 Penenden Heath,0.0
E05015610 Ringlestone,0.0
E05015611 Senacre,0.0
E05015612 Shepway,0.0
E05015613 Staplehurst,83.53195598227583,200
E05015614 Tovil,0.0
E05015615 Astwood Bank & Feckenham,84.55674482589556,198,2
E05015616 Batchley & Brockhill,0.0
E05015617 Central,0.0
E05015618 Greenlands & Lakeside,0.0
E05015619 Headless Cross & Oakenshaw,0.0
E05015620 Matchborough & Woodrow,0.0
E05015621 North,0.0
E05015622 Webheath & Callow Hill,0.0
E05015623 Winyates,0.0
E05015624 Almond Hill,0.0
E05015625 Bandley Hill & Poplars,0.0
E05015626 Bedwell,0.0
E05015627 Chells,0.0
E05015628 Longmeadow,0.0
E05015629 Manor,0.0
E05015630 Martins Wood,0.0
E05015631 Old Town,0.0
E05015632 Roebuck,0.0
E05015633 Shephall,0.0
E05015634 St Nicholas,0.0
E05015635 Symonds Green,0.0
E05015636 Woodfield,0.0
E05015637 Billericay East,0.0
E05015638 Billericay West,0.0
E05015639 Burstead,82.20690616802264,200
E05015640 Castledon & Crouch,72.67518130434813,200
E05015641 Fryerns,57.99169904892698,200
E05015642 Laindon Park,0.0
E05015643 Langdon Hills,0.0
E05015644 Lee Chapel North,0.0
E05015645 Nethermayne,0.0
E05015646 Pitsea North West,0.0
E05015647 Pitsea South East,68.50465284024514,200
E05015648 St Martin's,0.0
E05015649 Wickford North,0.0
E05015650 Wickford Park,0.0
E05015651 Blackmore & Doddinghurst,51.93290292907145,200
E05015652 Brentwood North,0.0
E05015653 Brentwood South,0.0
E05015654 Brentwood West,0.0
"E05015655 Brizes, Stondon Massey & South Weald",87.71711109813637,199,1
"E05015656 Herongate, Ingrave & West Horndon",93.4457217804373,197,3
E05015657 Hutton East,73.80892507759839,200
E05015658 Hutton North,0.0
E05015659 Hutton South,0.0
"E05015660 Ingatestone, Fryerning & Mountnessing",90.76125809345609,200
E05015661 Pilgrims Hatch,0.0
E05015662 Shenfield,0.0
E05015663 Warley,0.0
E05015664 Avenue,0.0
E05015665 Fareham Park,0.0
E05015666 Fareham Town,0.0
E05015667 Fort Fareham,0.0
E05015668 Hill Head,0.0
E05015669 Hook-with-Warsash,69.93525731422062,200
E05015670 Locks Heath,0.0
E05015671 Park Gate,0.0
E05015672 Portchester Castle,0.0
E05015673 Portchester Wicor,0.0
E05015674 Sarisbury & Whiteley,0.0
E05015675 Stubbington,63.98169535938256,200
E05015676 Titchfield,28.551631921568482,200
E05015677 Titchfield Common,0.0
E05015678 Uplands & Funtley,0.0
E05015679 Wallington & Downend,51.262633736244254,200
E05015680 Bush Fair,0.0
E05015681 Church Langley North & Newhall,0.0
E05015682 Church Langley South & Potter Street,0.0
E05015683 Great Parndon,0.0
E05015684 Latton Bush & Stewards,0.0
E05015685 Little Parndon & Town Centre,0.0
E05015686 Mark Hall,0.0
E05015687 Netteswell,0.0
E05015688 Old Harlow,0.0
E05015689 Passmores,0.0
E05015690 Sumners & Kingsmoor,0.0
E05015691 Appleton,0.0
E05015692 Canvey Island Central,0.0
E05015693 Canvey Island East,0.0
E05015694 Canvey Island North,0.0
E05015695 Canvey Island South,0.0
E05015696 Canvey Island Winter Gardens,0.0
E05015697 Hadleigh St James,0.0
E05015698 St George's,0.0
E05015699 St Mary's,0.0
E05015700 St Michael's,0.0
E05015701 Tarpots,0.0
E05015702 Thundersley North,0.0
E05015703 Thundersley South,0.0
E05015704 All Saints,0.0
E05015705 Battledown,71.26573361143842,200
"E05015706 Benhall, the Reddings & Fiddler's Green",0.0
E05015707 Charlton Kings,0.0
E05015708 Charlton Park,0.0
E05015709 College,0.0
E05015710 Hesters Way,0.0
E05015711 Lansdown,0.0
E05015712 Leckhampton,0.0
E05015713 Oakley,0.0
E05015714 Park,0.0
E05015715 Pittville,0.0
E05015716 Prestbury,0.0
E05015717 Springbank,0.0
E05015718 St Mark's,0.0
E05015719 St Paul's,0.0
E05015720 St Peter's,0.0
E05015721 Swindon Village,0.0
E05015722 Up Hatherley,0.0
E05015723 Warden Hill,0.0
E05015724 Buckhurst Hill East & Whitebridge,0.0
E05015725 Buckhurst Hill West,0.0
E05015726 Chigwell with Lambourne,81.43160029573322,200
E05015727 Epping East,0.0
E05015728 Epping West & Rural,78.64741587946193,200
E05015729 Grange Hill,0.0
E05015730 Loughton Fairmead,0.0
E05015731 Loughton Forest,0.0
E05015732 Loughton Roding,0.0
E05015733 Loughton St John's,0.0
E05015734 North Weald Bassett,84.56177275027039,200
E05015735 Ongar,38.022698031094286,200
E05015736 Roydon & Lower Nazeing,85.40783553637941,200
E05015737 Rural East,87.65743164751866,185,12,3
E05015738 Theydon Bois with Passingford,88.71350835056849,196,4
E05015739 Waltham Abbey North,55.23282970340249,200
E05015740 Waltham Abbey South & Rural,85.32187550192575,200
E05015741 Waltham Abbey West,0.0
E05015742 Brereton & Ravenhill,64.73646903736828,200
E05015743 Chadsmoor,0.0
E05015744 Cannock Longford & Bridgtown,0.0
E05015745 Cannock Park & Old Fallow,0.0
E05015746 Etching Hill & the Heath,57.51536213670805,200
E05015747 Hawks Green with Rumer Hill,0.0
E05015748 Heath Hayes & Wimblebury,0.0
E05015749 Hednesford Green Heath,0.0
E05015750 Hednesford Hills & Rawnsley,0.0
E05015751 Hednesford Pye Green,72.44701440496539,200
E05015752 Norton Canes,79.60728505151863,200
E05015753 Western Springs,0.0
E05015754 Arbury,86.8884770199116,196,4
E05015755 Baldock East,0.0
E05015756 Baldock West,0.0
E05015757 Cadwell,47.29833903896119,200
E05015758 Codicote & Kimpton,64.1578017247278,200
E05015759 Ermine,91.99035628166268,192,8
"E05015760 Graveley, St Ippolyts & Wymondley",70.92632674945622,200
E05015761 Great Ashby,0.0
E05015762 Hitchin Bearton,0.0
E05015763 Hitchin Highbury,0.0
E05015764 Hitchin Oughton,0.0
E05015765 Hitchin Priory,0.0
E05015766 Hitchin Walsworth,0.0
E05015767 Hitchwood,80.80345456486032,196,4
E05015768 Knebworth,70.26121323004249,200
E05015769 Letchworth Grange,0.0
E05015770 Letchworth Norton,0.0
E05015771 Letchworth South East,0.0
E05015772 Letchworth South West,0.0
E05015773 Letchworth Wilbury,0.0
E05015774 Offa,79.8050431177664,199,1
E05015775 Royston Heath,0.0
E05015776 Royston Meridian,0.0
E05015777 Royston Palace,0.0
E05015778 Weston & Sandon,91.7466265161863,191,8,1
E05015779 Bridport,85.57878602621749,199,1
E05015780 Chesil Bank,92.03519164556025,181,16,3
E05015781 Eggardon,95.68282102315115,180,18,0,2
E05015782 Marshwood Vale,93.3792878286215,178,18,4
E05015783 Barkham & Arborfield,69.27636323750419,200
E05015784 Bulmershe & Coronation,0.0
E05015785 Emmbrook,0.0
E05015786 Evendons,0.0
E05015787 Finchampstead,86.32799178237069,200
E05015788 Hawkedon,0.0
E05015789 Hillside,0.0
E05015790 Loddon,0.0
E05015791 Maiden Erlegh & Whitegates,0.0
E05015792 Norreys,0.0
E05015793 Shinfield,52.58502205124625,200
E05015794 South Lake,0.0
E05015795 Spencers Wood & Swallowfield,88.7462280768898,200
E05015796 Thames,76.28296836550021,200
"E05015797 Twyford, Ruscombe & Hurst",87.93733517937372,200
E05015798 Wescott,0.0
E05015799 Winnersh,64.9610563205359,200
E05015800 Wokingham Without,85.18650970532876,200
E05015801 Marshalswick East & Jersey Farm,0.0
E05015802 Marshalswick West,0.0
"E05015803 Cranbrook, Sissinghurst & Frittenden",86.7269793016134,194,6
E05015804 Culverden,0.0
E05015805 Rural Tunbridge Wells,94.72633071320035,185,13,0,2
"E05015806 Hawkhurst, Sandhurst & Benenden",92.93198786780795,192,8
E05015807 High Brooms,0.0
E05015808 Paddock Wood,65.94740663944638,200
E05015809 Pantiles,0.0
E05015810 Park,63.065272725711374,200
E05015811 Pembury & Capel,85.3722750491711,198,2
E05015812 Rusthall & Speldhurst,68.88531096752237,200
E05015813 Sherwood,0.0
E05015814 Southborough & Bidborough,80.07615058090227,200
E05015815 St James',0.0
E05015816 St John's,0.0
E05015817 Bacup,83.89523701714907,200
E05015818 Britannia & Lee Mill,0.0
E05015819 Goodshaw & Cribden,84.59859942154847,200
E05015820 Greenfield & Eden,45.34681204154189,200
E05015821 Hareholme & Waterfoot,43.85916011496702,200
E05015822 Haslingden,64.09903728376824,200
E05015823 Helmshore,76.59396104040229,200
E05015824 Longholme,0.0
E05015825 Whitewell & Stacksteads,62.276141296615734,200
E05015826 Whitworth,79.86780572088217,200
E05015827 Arbury,82.56022417100938,200
E05015828 Attleborough,0.0
E05015829 Bede,0.0
E05015830 Bulkington,70.07129003448357,200
E05015831 Camp Hill,0.0
E05015832 Chilvers Coton,0.0
E05015833 Eastboro,0.0
E05015834 Exhall,0.0
E05015835 Galley Common,0.0
E05015836 Heath,0.0
E05015837 Milby,0.0
E05015838 Poplar,0.0
E05015839 Slough,0.0
E05015840 St Mary's,0.0
E05015841 St Nicolas,0.0
E05015842 Stockingford East,0.0
E05015843 Stockingford West,0.0
E05015844 Weddington,0.0
E05015845 Whitestone,0.0
E05015846 Hardwicke,95.44994509024147,192,8
E05015847 Severn,84.14959883671942,198,2
E05015848 Stonehouse,0.0
E05015849 Arboretum,0.0
E05015850 Battenhall,0.0
E05015851 Cathedral,0.0
E05015852 Claines,0.0
E05015853 Dines Green & Grove Farm,0.0
E05015854 Fort Royal,0.0
E05015855 Leopard Hill,0.0
E05015856 Lower Wick & Pitmaston,0.0
E05015857 Nunnery,0.0
E05015858 Rainbow Hill,0.0
E05015859 St Clement,0.0
E05015860 St John's,0.0
E05015861 St Nicholas,0.0
E05015862 St Peter's Parish,0.0
E05015863 St Stephen,0.0
E05015864 Warndon & Elbury Park,0.0
E05015865 Backworth & Holystone,0.0
E05015866 Battle Hill,0.0
E05015867 Camperdown,0.0
E05015868 Chirton & Percy Main,0.0
E05015869 Cullercoats & Whitley Bay South,0.0
E05015870 Forest Hall,0.0
E05015871 Howdon,0.0
E05015872 Killingworth,0.0
E05015873 Longbenton & Benton,0.0
E05015874 Monkseaton,0.0
E05015875 New York & Murton,0.0
E05015876 North Shields,0.0
E05015877 Preston with Preston Grange,0.0
E05015878 Shiremoor,0.0
E05015879 St Mary's,49.19032921904367,200
E05015880 Tynemouth,0.0
E05015881 Wallsend Central,0.0
E05015882 Wallsend North,0.0
E05015883 Weetslade,81.1050881870302,200
E05015884 Whitley Bay North,0.0
E05015885 Bletchingley & Nutfield,80.9991377351797,198,2
"E05015886 Burstow, Horne & Outwood",81.76576428548302,198,2
E05015887 Chaldon,0.0
E05015888 Dormansland & Felbridge,80.00696100055804,200
E05015889 Godstone,45.790197180785746,200
E05015890 Harestone,0.0
E05015891 Limpsfield,56.18700422312981,200
E05015892 Lingfield & Crowhurst,58.063138540670714,200
E05015893 Oxted North,0.0
E05015894 Oxted South,79.87192172322244,200
E05015895 Portley & Queens Park,0.0
E05015896 Tatsfield & Titsey,65.4121980546654,200
E05015897 Valley,0.0
E05015898 Warlingham East & Chelsham & Farleigh,87.68464131721899,200
E05015899 Warlingham West,0.0
E05015900 Westway,0.0
E05015901 Whyteleafe,0.0
E05015902 Woldingham,85.59444191192514,200
E05015903 Amblecote,0.0
E05015904 Belle Vale,0.0
E05015905 Brierley Hill & Wordsley South,0.0
E05015906 Brockmoor & Pensnett,0.0
E05015907 Castle & Priory,0.0
E05015908 Coseley,0.0
E05015909 Cradley North & Wollescote,0.0
E05015910 Gornal,0.0
E05015911 Halesowen North,0.0
E05015912 Halesowen South,48.664181988569204,200
E05015913 Hayley Green & Cradley South,0.0
E05015914 Kingswinford North & Wall Heath,0.0
E05015915 Kingswinford South,0.0
E05015916 Lye & Stourbridge North,0.0
E05015917 Netherton & Holly Hall,0.0
E05015918 Norton,0.0
E05015919 Pedmore & Stourbridge East,0.0
E05015920 Quarry Bank & Dudley Wood,0.0
E05015921 Sedgley,0.0
E05015922 St. James's,0.0
E05015923 St. Thomas's,0.0
E05015924 Upper Gornal & Woodsetton,0.0
E05015925 Wollaston & Stourbridge Town,0.0
E05015926 Wordsley North,0.0
N08000101 Abbey,0.0
N08000102 Aldergrove,95.51270781336663,175,20,0,5
N08000103 Antrim Centre,78.28876999735819,200
N08000104 Ballyclare East,0.0
N08000105 Ballyclare West,0.0
N08000106 Ballyduff,0.0
N08000107 Ballyhenry,0.0
N08000108 Ballynure,76.33955449915263,197,3
N08000109 Ballyrobert,74.61920504220394,200
N08000110 Burnthill,0.0
N08000111 Carnmoney,0.0
N08000112 Carnmoney Hill,0.0
N08000113 Clady,92.62704563311932,192,8
N08000114 Collinbridge,0.0
N08000115 Cranfield,85.71955957475048,196,4
N08000116 Crumlin,76.14752492183914,200
N08000117 Doagh,86.43377901102954,200
N08000118 Fairview,0.0
N08000119 Fountain Hill,0.0
N08000120 Glebe,0.0
N08000121 Glengormley,0.0
N08000122 Greystone,0.0
N08000123 Hightown,0.0
N08000124 Jordanstown,83.2354288359408,200
N08000125 Mallusk,90.53613848725762,200
N08000126 Monkstown,0.0
N08000127 Mossley,0.0
N08000128 O'Neill,0.0
N08000129 Parkgate,93.21643134194248,191,8,1
N08000130 Randalstown,68.47182461881906,200
N08000131 Rathcoole,0.0
N08000132 Rostulla,0.0
N08000133 Shilvodan,88.92800521650386,194,6
N08000134 Springfarm,0.0
N08000135 Steeple,0.0
N08000136 Stiles,0.0
N08000137 Templepatrick,82.27752211368967,198,2
N08000138 Toome,94.9292983583517,186,11,3
N08000139 Valley,0.0
N08000140 Whitehouse,0.0
N08000201 Aghagallon,95.96097127726786,185,13,0,2
N08000202 Ballybay,0.0
N08000203 Banbridge East,86.0202543686188,197,3
N08000204 Banbridge North,0.0
N08000205 Banbridge South,0.0
N08000206 Banbridge West,0.0
N08000207 Blackwatertown,90.47797517804278,190,10
N08000208 Bleary,42.44359979734925,200
N08000209 Brownlow,0.0
N08000210 Cathedral,0.0
N08000211 Corcrain,0.0
N08000212 Craigavon Centre,78.51474648971576,200
N08000213 Demesne,0.0
N08000214 Derrytrasna,96.55425697050659,189,10,1
N08000215 Donaghcloney,84.01491767212643,196,4
N08000216 Dromore,46.240438170651835,200
N08000217 Gilford,91.67205317556734,196,4
N08000218 Gransha,90.0015294010364,190,8,2
N08000219 Hamiltonsbawn,89.37125123192246,191,9
N08000220 Keady,92.32241275342005,189,9,2
N08000221 Kernan,55.230741957093834,200
N08000222 Killycomain,0.0
N08000223 Knocknashane,0.0
N08000224 Lough Road,0.0
N08000225 Loughbrickland,89.43491907234667,190,10
N08000226 Loughgall,89.12066281472882,191,8,1
N08000227 Magheralin,73.99678133364883,200
N08000228 Mahon,85.75972601686588,200
N08000229 Markethill,93.38228497521646,187,13
N08000230 Mourneview,0.0
N08000231 Navan,92.0142986795428,182,13,5
N08000232 Parklake,0.0
N08000233 Quilly,88.07628845150082,198,2
N08000234 Rathfriland,85.72776769077292,193,6,1
N08000235 Richhill,85.03927578812129,200
N08000236 Seagahan,93.68591058858111,183,15,0,2
N08000237 Shankill,0.0
N08000238 Tandragee,59.237061678559115,200
N08000239 The Birches,89.56147605592707,191,9
N08000240 The Mall,0.0
N08000241 Waringstown,85.67548482664628,200
N08000301 Andersonstown,0.0
N08000302 Ardoyne,0.0
N08000303 Ballygomartin,0.0
N08000304 Ballymacarrett,0.0
N08000305 Ballymurphy,0.0
N08000306 Ballysillan,0.0
N08000307 Beechmount,0.0
N08000308 Beersbridge,0.0
N08000309 Bellevue,0.0
N08000310 Belmont,0.0
N08000311 Belvoir,0.0
N08000312 Blackstaff,0.0
N08000313 Bloomfield,0.0
N08000314 Cavehill,0.0
N08000315 Central,0.0
N08000316 Chichester Park,0.0
N08000317 Cliftonville,0.0
N08000318 Clonard,0.0
N08000319 Collin Glen,59.409473186555026,200
N08000320 Connswater,0.0
N08000321 Cregagh,0.0
N08000322 Duncairn,49.64308474922815,200
N08000323 Dunmurry,0.0
N08000324 Falls,0.0
N08000325 Falls Park,0.0
N08000326 Finaghy,0.0
N08000327 Forth River,0.0
N08000328 Fortwilliam,0.0
N08000329 Garnerville,0.0
N08000330 Gilnahirk,0.0
N08000331 Hillfoot,0.0
N08000332 Innisfayle,0.0
N08000333 Knock,0.0
N08000334 Ladybrook,0.0
N08000335 Lagmore,0.0
N08000336 Legoniel,75.06065705285161,200
N08000337 Malone,0.0
N08000338 Merok,0.0
N08000339 Musgrave,0.0
N08000340 New Lodge,0.0
N08000341 Orangefield,0.0
N08000342 Ormeau,0.0
N08000343 Poleglass,0.0
N08000344 Ravenhill,0.0
N08000345 Rosetta,0.0
N08000346 Sandown,0.0
N08000347 Shandon,0.0
N08000348 Shankill,0.0
N08000349 Shaw's Road,0.0
N08000350 Stewartstown,0.0
N08000351 Stormont,0.0
N08000352 Stranmillis,0.0
N08000353 Sydenham,52.52416675314713,200
N08000354 Turf Lodge,0.0
N08000355 Twinbrook,0.0
N08000356 Upper Malone,0.0
N08000357 Water Works,0.0
N08000358 Windsor,0.0
N08000359 Woodstock,0.0
N08000360 Woodvale,0.0
N08000401 Aghadowey,94.37937317311422,179,17,4
N08000402 Altahullion,83.67857146297811,194,6
N08000403 Atlantic,0.0
N08000404 Ballycastle,0.0
N08000405 Ballykelly,88.50148085886471,196,4
N08000406 Ballymoney East,0.0
N08000407 Ballymoney North,0.0
N08000408 Ballymoney South,59.55384107663983,200
N08000409 Castlerock,61.60216592917202,200
N08000410 Churchland,0.0
N08000411 Clogh Mills,91.37033091858217,199,1
N08000412 Coolessan,0.0
N08000413 Dervock,86.94100503169285,194,6
N08000414 Drumsurn,83.2215812217837,200
N08000415 Dundooan,92.41175108445638,191,8,1
N08000416 Dungiven,94.21551238025101,181,18,0,1
N08000417 Dunloy,92.12346348115177,190,9,1
N08000418 Feeny,89.71714921542889,188,12
N08000419 Garvagh,95.4691475030076,186,10,4
N08000420 Giant's Causeway,90.68706412949349,185,11,4
N08000421 Greysteel,79.9468383549731,197,3
N08000422 Greystone,0.0
N08000423 Hopefield,0.0
N08000424 Kilrea,94.11065943502568,191,8,1
N08000425 Kinbane,94.59237345057244,186,10,4
N08000426 Loughguile and Stranocum,94.63906326121837,181,16,3
N08000427 Lurigethan,89.56380976710683,189,8,3
N08000428 Macosquin,91.23318114471823,187,11,2
N08000429 Magilligan,96.15440786256225,180,18,0,2
N08000430 Mountsandel,0.0
N08000431 Portrush and Dunluce,61.994506026641076,200
N08000432 Portstewart,0.0
N08000433 Quarry,0.0
N08000434 Rasharkin,90.33840223529643,199,1
N08000435 Roeside,0.0
N08000436 Route,78.50638613261108,200
N08000437 Torr Head and Rathlin,91.2459618267085,164,28,0,7,0,1
N08000438 University,0.0
N08000439 Waterside,0.0
N08000440 Windy Hall,0.0
N08000501 Artigarvan,92.67845637830585,196,4
N08000502 Ballycolman,0.0
N08000503 Ballymagroarty,68.53363205367144,200
N08000504 Brandywell,0.0
N08000505 Carn Hill,0.0
N08000506 Castlederg,81.68513549829969,200
N08000507 Caw,0.0
N08000508 City Walls,0.0
N08000509 Claudy,93.0567829147918,187,10,3
N08000510 Clondermot,0.0
N08000511 Creggan,0.0
N08000512 Creggan South,0.0
N08000513 Culmore,0.0
N08000514 Drumahoe,0.0
N08000515 Dunnamanagh,93.90706727106961,174,20,6
N08000516 Ebrington,0.0
N08000517 Eglinton,72.72197959436373,200
N08000518 Enagh,87.97817248002944,197,3
N08000519 Finn,88.92089640031527,200
N08000520 Foyle Springs,0.0
N08000521 Galliagh,0.0
N08000522 Glenderg,95.09116711024551,169,25,0,6
N08000523 Glenelly Valley,96.48802112931052,158,39,0,3
N08000524 Kilfennan,0.0
N08000525 Lisnagelvin,0.0
N08000526 Madam's Bank,0.0
N08000527 New Buildings,0.0
N08000528 Newtownstewart,91.92838537385714,185,11,4
N08000529 Northland,0.0
N08000530 Park,95.20383623092907,186,13,0,1
N08000531 Shantallow,0.0
N08000532 Shantallow East,0.0
N08000533 Sheriff's Mountain,81.15921392322653,200
N08000534 Sion Mills,84.96075356432573,200
N08000535 Skeoge,71.36727324456288,200
N08000536 Slievekirk,91.72533224683043,195,5
N08000537 Springtown,0.0
N08000538 Strabane North,0.0
N08000539 Strabane West,0.0
N08000540 Victoria,0.0
N08000601 Ballinamallard,85.69676068108868,198,2
N08000602 Belcoo and Garrison,94.23806620535258,166,24,9,0,1
N08000603 Belleek and Boa,94.60298930260691,166,30,4
N08000604 Beragh,91.68640286452995,192,7,1
"N08000605 Boho, Cleenish and Letterbreen",90.87849158430609,182,16,0,2
N08000606 Brookeborough,92.86094882076632,185,14,0,1
N08000607 Camowen,0.0
N08000608 Castlecoole,0.0
N08000609 Coolnagard,0.0
N08000610 Dergmoney,0.0
N08000611 Derrygonnelly,93.50239932003309,176,21,0,3
N08000612 Derrylin,95.13024141973781,185,14,0,1
N08000613 Donagh,93.51588605399583,182,15,3
N08000614 Dromore,80.73953448113093,200
N08000615 Drumnakilly,84.37112195607669,199,1
